Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
700	198.241893271	0.145049418406	90.9028663896	1.63823625664	301.547834361	10.7402604976	58.5646913847	49.7379309424
720	187.975424421	0.160049834913	90.657619969	1.74948745278	298.831430264	9.65807581277	65.9983165249	51.504871523
740	164.18376007	0.182455799863	93.6041843104	1.82789179593	299.400717112	8.48253715737	71.1042688353	53.1341742336
760	169.284480441	0.214356832516	95.1473163119	1.90323818308	300.252206089	6.82673643525	80.5623155007	59.7581298021
780	157.812231583	0.239725604066	91.476512727	2.09608084713	306.766205843	6.31451248375	92.8903861678	62.5105010658
800	135.958117597	0.286887048002	99.0408524049	2.39403586082	289.927264365	5.2847812035	102.672644935	58.963104737
820	130.272232421	0.342965956469	96.2395900282	2.47770544405	289.326504497	4.85071426935	107.737629596	62.8677848014
840	116.571425196	0.40295607486	94.7514695786	2.90973050665	288.427614704	4.06967787588	120.138925928	61.975031522
860	99.976859113	0.503507625195	96.5925531511	3.08705157068	287.016630233	4.05265610712	132.336737222	68.4961571413
880	95.3400641336	0.585762458236	93.1470368419	3.45067037091	301.104359294	3.78824933131	138.017756918	66.41046388
900	79.006503119	0.74067764753	98.4994884123	4.14174587292	287.204002649	3.56967789817	157.057150948	67.8536750028
920	68.3379841934	1.01027864332	96.2720267003	4.57652029071	293.238798141	3.26247249805	164.690146246	69.4091672971
940	59.3343027663	1.3233233083	99.0046858197	5.90619012689	297.474713473	3.18029901949	180.499088874	65.3810378137
960	48.8360900493	1.82082907371	101.180105461	6.61324396906	284.327911145	3.1822067565	181.040229902	69.2966696474
980	38.6033094492	2.38415191281	97.0698861978	8.29261271138	287.087508876	3.15176791266	185.18212785	66.4129950143
1000	30.9221105687	3.57940847298	97.5185486626	9.69012678774	276.788988701	3.21989864132	196.634379515	68.1079467252
