Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
0	10.0	280.0	90.0	10.0	10.0	10.0	280.0	10.0
1	9.05102e-07	96.2524	90.0479	193.734	10.0137	9.95215	0.0444099	299.956
2	9.0075e-07	96.2631	90.0955	193.723	10.0135	9.90453	0.0446243	299.955
3	8.9642e-07	96.2739	90.1429	193.713	10.0132	9.85713	0.0448397	299.955
4	8.9211e-07	96.2846	90.19	193.702	10.0129	9.80995	0.0450561	299.955
5	8.87821e-07	96.2953	90.237	193.692	10.0127	9.763	0.0452737	299.955
6	8.83553e-07	96.306	90.2837	193.682	10.0124	9.71627	0.0454923	299.955
7	8.79304e-07	96.3167	90.3302	193.671	10.0122	9.66976	0.0457119	299.954
8	8.75076e-07	96.3275	90.3765	193.661	10.0119	9.62347	0.0459327	299.954
9	8.70869e-07	96.3382	90.4226	193.65	10.0116	9.5774	0.0461545	299.954
10	8.66681e-07	96.3489	90.4685	193.64	10.0114	9.53155	0.0463774	299.954
11	8.62513e-07	96.3596	90.5141	193.629	10.0111	9.48592	0.0466014	299.953
12	8.58366e-07	96.3703	90.5595	193.619	10.0108	9.4405	0.0468265	299.953
13	8.54238e-07	96.3811	90.6047	193.608	10.0106	9.3953	0.0470527	299.953
14	8.5013e-07	96.3918	90.6497	193.598	10.0103	9.35031	0.04728	299.953
15	8.46041e-07	96.4025	90.6945	193.587	10.0101	9.30554	0.0475085	299.952
16	8.41972e-07	96.4133	90.739	193.577	10.0098	9.26097	0.047738	299.952
17	8.37923e-07	96.424	90.7834	193.566	10.0095	9.21662	0.0479687	299.952
18	8.33893e-07	96.4347	90.8275	193.556	10.0093	9.17248	0.0482005	299.952
19	8.29882e-07	96.4454	90.8714	193.546	10.009	9.12855	0.0484334	299.952
20	8.2589e-07	96.4562	90.9152	193.535	10.0087	9.08483	0.0486675	299.951
21	8.21918e-07	96.4669	90.9587	193.525	10.0085	9.04131	0.0489027	299.951
22	8.17964e-07	96.4776	91.002	193.514	10.0082	8.998	0.0491391	299.951
23	8.14029e-07	96.4884	91.0451	193.504	10.008	8.9549	0.0493767	299.951
24	8.10113e-07	96.4991	91.088	193.493	10.0077	8.912	0.0496154	299.95
25	8.06216e-07	96.5098	91.1307	193.483	10.0074	8.8693	0.0498552	299.95
26	8.02338e-07	96.5206	91.1732	193.472	10.0072	8.8268	0.0500963	299.95
27	7.98478e-07	96.5313	91.2155	193.462	10.0069	8.78451	0.0503385	299.95
28	7.94636e-07	96.542	91.2576	193.451	10.0066	8.74242	0.0505819	299.949
29	7.90813e-07	96.5528	91.2995	193.441	10.0064	8.70053	0.0508266	299.949
30	7.87008e-07	96.5635	91.3412	193.43	10.0061	8.65883	0.0510724	299.949
31	7.83221e-07	96.5743	91.3827	193.42	10.0059	8.61734	0.0513194	299.949
32	7.79453e-07	96.585	91.424	193.409	10.0056	8.57604	0.0515676	299.948
33	7.75702e-07	96.5957	91.4651	193.399	10.0053	8.53493	0.0518171	299.948
34	7.7197e-07	96.6065	91.506	193.388	10.0051	8.49403	0.0520678	299.948
35	7.68255e-07	96.6172	91.5467	193.378	10.0048	8.45331	0.0523197	299.948
36	7.64558e-07	96.628	91.5872	193.367	10.0046	8.41279	0.0525728	299.947
37	7.60879e-07	96.6387	91.6275	193.357	10.0043	8.37246	0.0528272	299.947
38	7.57217e-07	96.6494	91.6677	193.347	10.004	8.33233	0.0530828	299.947
39	7.53573e-07	96.6602	91.7076	193.336	10.0038	8.29238	0.0533397	299.947
40	7.49946e-07	96.6709	91.7474	193.326	10.0035	8.25262	0.0535979	299.946
41	7.46337e-07	96.6817	91.7869	193.315	10.0032	8.21306	0.0538573	299.946
42	7.42744e-07	96.6924	91.8263	193.305	10.003	8.17368	0.054118	299.946
43	7.3917e-07	96.7032	91.8655	193.294	10.0027	8.13448	0.05438	299.946
44	7.35612e-07	96.7139	91.9045	193.284	10.0025	8.09548	0.0546432	299.945
45	7.32071e-07	96.7247	91.9433	193.273	10.0022	8.05666	0.0549078	299.945
46	7.28547e-07	96.7354	91.982	193.263	10.0019	8.01802	0.0551736	299.945
47	7.2504e-07	96.7462	92.0204	193.252	10.0017	7.97957	0.0554408	299.945
48	7.2155e-07	96.7569	92.0587	193.242	10.0014	7.9413	0.0557092	299.944
49	7.18077e-07	96.7677	92.0968	193.231	10.0011	7.90321	0.055979	299.944
50	7.1462e-07	96.7784	92.1347	193.221	10.0009	7.8653	0.0562501	299.944
51	7.1118e-07	96.7892	92.1724	193.21	10.0006	7.82757	0.0565225	299.943
52	7.07756e-07	96.7999	92.21	193.2	10.0004	7.79003	0.0567963	299.943
53	7.04348e-07	96.8107	92.2473	193.189	10.0001	7.75266	0.0570714	299.943
54	7.00957e-07	96.8214	92.2845	193.179	9.99983	7.71547	0.0573479	299.943
55	6.97583e-07	96.8322	92.3215	193.168	9.99957	7.67845	0.0576257	299.942
56	6.94224e-07	96.8429	92.3584	193.158	9.99931	7.64161	0.0579049	299.942
57	6.90881e-07	96.8537	92.3951	193.147	9.99905	7.60495	0.0581855	299.942
58	6.87555e-07	96.8644	92.4315	193.137	9.99879	7.56846	0.0584674	299.942
59	6.84244e-07	96.8752	92.4679	193.126	9.99852	7.53214	0.0587508	299.941
60	6.80949e-07	96.886	92.504	193.116	9.99826	7.496	0.0590355	299.941
61	6.7767e-07	96.8967	92.54	193.105	9.998	7.46003	0.0593216	299.941
62	6.74407e-07	96.9075	92.5758	193.095	9.99774	7.42423	0.0596091	299.94
63	6.71159e-07	96.9182	92.6114	193.084	9.99748	7.3886	0.059898	299.94
64	6.67927e-07	96.929	92.6469	193.074	9.99721	7.35314	0.0601884	299.94
65	6.64711e-07	96.9397	92.6821	193.063	9.99695	7.31785	0.0604802	299.94
66	6.61509e-07	96.9505	92.7173	193.053	9.99669	7.28273	0.0607734	299.939
67	6.58324e-07	96.9613	92.7522	193.042	9.99643	7.24777	0.061068	299.939
68	6.55153e-07	96.972	92.787	193.032	9.99617	7.21298	0.0613641	299.939
69	6.51998e-07	96.9828	92.8216	193.021	9.9959	7.17836	0.0616617	299.938
70	6.48857e-07	96.9935	92.8561	193.011	9.99564	7.1439	0.0619607	299.938
71	6.45732e-07	97.0043	92.8904	193.0	9.99538	7.1096	0.0622612	299.938
72	6.42622e-07	97.0151	92.9245	192.99	9.99512	7.07547	0.0625632	299.937
73	6.39527e-07	97.0258	92.9585	192.979	9.99485	7.0415	0.0628666	299.937
74	6.36446e-07	97.0366	92.9923	192.969	9.99459	7.0077	0.0631716	299.937
75	6.3338e-07	97.0474	93.026	192.958	9.99433	6.97405	0.063478	299.937
76	6.30329e-07	97.0581	93.0594	192.948	9.99407	6.94056	0.063786	299.936
77	6.27293e-07	97.0689	93.0928	192.937	9.99381	6.90724	0.0640954	299.936
78	6.24271e-07	97.0797	93.1259	192.927	9.99354	6.87407	0.0644064	299.936
79	6.21264e-07	97.0904	93.1589	192.916	9.99328	6.84106	0.0647189	299.935
80	6.18271e-07	97.1012	93.1918	192.906	9.99302	6.80821	0.065033	299.935
81	6.15292e-07	97.112	93.2245	192.895	9.99276	6.77551	0.0653486	299.935
82	6.12328e-07	97.1227	93.257	192.885	9.9925	6.74297	0.0656657	299.934
83	6.09378e-07	97.1335	93.2894	192.874	9.99223	6.71058	0.0659844	299.934
84	6.06442e-07	97.1443	93.3216	192.864	9.99197	6.67835	0.0663047	299.934
85	6.0352e-07	97.155	93.3537	192.853	9.99171	6.64627	0.0666266	299.933
86	6.00612e-07	97.1658	93.3857	192.843	9.99145	6.61435	0.06695	299.933
87	5.97718e-07	97.1766	93.4174	192.832	9.99119	6.58258	0.067275	299.933
88	5.94838e-07	97.1873	93.449	192.822	9.99092	6.55096	0.0676017	299.932
89	5.91972e-07	97.1981	93.4805	192.811	9.99066	6.51949	0.0679299	299.932
90	5.89119e-07	97.2089	93.5118	192.801	9.9904	6.48816	0.0682597	299.932
91	5.8628e-07	97.2196	93.543	192.79	9.99014	6.45699	0.0685912	299.931
92	5.83455e-07	97.2304	93.574	192.78	9.98988	6.42597	0.0689243	299.931
93	5.80643e-07	97.2412	93.6049	192.769	9.98961	6.3951	0.0692591	299.931
94	5.77845e-07	97.252	93.6356	192.759	9.98935	6.36437	0.0695955	299.93
95	5.7506e-07	97.2627	93.6662	192.748	9.98909	6.33379	0.0699335	299.93
96	5.72289e-07	97.2735	93.6966	192.738	9.98883	6.30335	0.0702732	299.93
97	5.69531e-07	97.2843	93.7269	192.727	9.98856	6.27306	0.0706146	299.929
98	5.66786e-07	97.2951	93.7571	192.717	9.9883	6.24292	0.0709577	299.929
99	5.64054e-07	97.3058	93.7871	192.706	9.98804	6.21292	0.0713024	299.929
100	5.61336e-07	97.3166	93.8169	192.696	9.98778	6.18306	0.0716489	299.928
101	5.5863e-07	97.3274	93.8467	192.685	9.98752	6.15334	0.071997	299.928
102	5.55938e-07	97.3382	93.8762	192.675	9.98725	6.12377	0.0723469	299.928
103	5.53258e-07	97.3489	93.9057	192.664	9.98699	6.09434	0.0726985	299.927
104	5.50591e-07	97.3597	93.935	192.654	9.98673	6.06504	0.0730518	299.927
105	5.47937e-07	97.3705	93.9641	192.643	9.98647	6.03589	0.0734069	299.927
106	5.45296e-07	97.3813	93.9931	192.633	9.98621	6.00688	0.0737637	299.926
107	5.42668e-07	97.392	94.022	192.622	9.98594	5.978	0.0741223	299.926
108	5.40052e-07	97.4028	94.0507	192.612	9.98568	5.94927	0.0744826	299.926
109	5.37448e-07	97.4136	94.0793	192.601	9.98542	5.92067	0.0748447	299.925
110	5.34857e-07	97.4244	94.1078	192.59	9.98516	5.8922	0.0752086	299.925
111	5.32279e-07	97.4351	94.1361	192.58	9.9849	5.86388	0.0755743	299.924
112	5.29713e-07	97.4459	94.1643	192.569	9.98463	5.83568	0.0759418	299.924
113	5.27159e-07	97.4567	94.1924	192.559	9.98437	5.80763	0.0763111	299.924
114	5.24618e-07	97.4675	94.2203	192.548	9.98411	5.7797	0.0766822	299.923
115	5.22088e-07	97.4783	94.2481	192.538	9.98385	5.75191	0.0770552	299.923
116	5.19571e-07	97.489	94.2757	192.527	9.98358	5.72426	0.07743	299.923
117	5.17066e-07	97.4998	94.3033	192.517	9.98332	5.69673	0.0778066	299.922
118	5.14573e-07	97.5106	94.3307	192.506	9.98306	5.66934	0.0781851	299.922
119	5.12092e-07	97.5214	94.3579	192.496	9.9828	5.64208	0.0785654	299.921
120	5.09623e-07	97.5322	94.3851	192.485	9.98254	5.61494	0.0789477	299.921
121	5.07166e-07	97.5429	94.4121	192.475	9.98227	5.58794	0.0793318	299.921
122	5.04721e-07	97.5537	94.4389	192.464	9.98201	5.56107	0.0797178	299.92
123	5.02287e-07	97.5645	94.4657	192.454	9.98175	5.53432	0.0801057	299.92
124	4.99865e-07	97.5753	94.4923	192.443	9.98149	5.5077	0.0804955	299.92
125	4.97455e-07	97.5861	94.5188	192.433	9.98123	5.48121	0.0808872	299.919
126	4.95056e-07	97.5968	94.5451	192.422	9.98096	5.45485	0.0812809	299.919
127	4.92668e-07	97.6076	94.5714	192.412	9.9807	5.42861	0.0816765	299.918
128	4.90293e-07	97.6184	94.5975	192.401	9.98044	5.4025	0.0820741	299.918
129	4.87928e-07	97.6292	94.6235	192.391	9.98018	5.37651	0.0824736	299.918
130	4.85575e-07	97.64	94.6494	192.38	9.97992	5.35065	0.0828751	299.917
131	4.83234e-07	97.6507	94.6751	192.37	9.97965	5.32491	0.0832786	299.917
132	4.80903e-07	97.6615	94.7007	192.359	9.97939	5.29929	0.083684	299.916
133	4.78584e-07	97.6723	94.7262	192.349	9.97913	5.2738	0.0840915	299.916
134	4.76276e-07	97.6831	94.7516	192.338	9.97887	5.24843	0.084501	299.915
135	4.73979e-07	97.6939	94.7768	192.328	9.97861	5.22318	0.0849125	299.915
136	4.71693e-07	97.7047	94.802	192.317	9.97834	5.19805	0.085326	299.915
137	4.69418e-07	97.7155	94.827	192.306	9.97808	5.17304	0.0857416	299.914
138	4.67154e-07	97.7262	94.8519	192.296	9.97782	5.14815	0.0861592	299.914
139	4.649e-07	97.737	94.8766	192.285	9.97756	5.12338	0.0865789	299.913
140	4.62658e-07	97.7478	94.9013	192.275	9.97729	5.09872	0.0870007	299.913
141	4.60426e-07	97.7586	94.9258	192.264	9.97703	5.07419	0.0874245	299.913
142	4.58206e-07	97.7694	94.9502	192.254	9.97677	5.04977	0.0878505	299.912
143	4.55995e-07	97.7802	94.9745	192.243	9.97651	5.02547	0.0882785	299.912
144	4.53796e-07	97.7909	94.9987	192.233	9.97625	5.00129	0.0887087	299.911
145	4.51607e-07	97.8017	95.0228	192.222	9.97598	4.97722	0.089141	299.911
146	4.49428e-07	97.8125	95.0467	192.212	9.97572	4.95326	0.0895754	299.91
147	4.4726e-07	97.8233	95.0706	192.201	9.97546	4.92943	0.0900119	299.91
148	4.45103e-07	97.8341	95.0943	192.191	9.9752	4.9057	0.0904507	299.91
149	4.42955e-07	97.8449	95.1179	192.18	9.97494	4.88209	0.0908916	299.909
150	4.40819e-07	97.8557	95.1414	192.17	9.97467	4.85859	0.0913346	299.909
151	4.38692e-07	97.8664	95.1648	192.159	9.97441	4.83521	0.0917799	299.908
152	4.36576e-07	97.8772	95.1881	192.149	9.97415	4.81193	0.0922274	299.908
153	4.34469e-07	97.888	95.2112	192.138	9.97389	4.78877	0.092677	299.907
154	4.32373e-07	97.8988	95.2343	192.128	9.97363	4.76572	0.0931289	299.907
155	4.30287e-07	97.9096	95.2572	192.117	9.97336	4.74278	0.093583	299.906
156	4.28211e-07	97.9204	95.2801	192.107	9.9731	4.71995	0.0940394	299.906
157	4.26145e-07	97.9312	95.3028	192.096	9.97284	4.69722	0.094498	299.906
158	4.24089e-07	97.942	95.3254	192.085	9.97258	4.67461	0.0949589	299.905
159	4.22043e-07	97.9527	95.3479	192.075	9.97231	4.65211	0.095422	299.905
160	4.20007e-07	97.9635	95.3703	192.064	9.97205	4.62971	0.0958875	299.904
161	4.1798e-07	97.9743	95.3926	192.054	9.97179	4.60742	0.0963552	299.904
162	4.15963e-07	97.9851	95.4148	192.043	9.97153	4.58524	0.0968253	299.903
163	4.13956e-07	97.9959	95.4368	192.033	9.97127	4.56316	0.0972976	299.903
164	4.11959e-07	98.0067	95.4588	192.022	9.971	4.54119	0.0977723	299.902
165	4.09971e-07	98.0175	95.4807	192.012	9.97074	4.51932	0.0982494	299.902
166	4.07993e-07	98.0283	95.5024	192.001	9.97048	4.49756	0.0987288	299.901
167	4.06024e-07	98.039	95.5241	191.991	9.97022	4.4759	0.0992105	299.901
168	4.04065e-07	98.0498	95.5456	191.98	9.96996	4.45435	0.0996947	299.9
169	4.02115e-07	98.0606	95.5671	191.97	9.96969	4.4329	0.100181	299.9
170	4.00174e-07	98.0714	95.5884	191.959	9.96943	4.41155	0.10067	299.899
171	3.98243e-07	98.0822	95.6097	191.949	9.96917	4.39031	0.101162	299.899
172	3.96321e-07	98.093	95.6308	191.938	9.96891	4.36917	0.101655	299.898
173	3.94409e-07	98.1038	95.6519	191.928	9.96865	4.34812	0.102152	299.898
174	3.92505e-07	98.1146	95.6728	191.917	9.96838	4.32718	0.10265	299.897
175	3.90611e-07	98.1253	95.6937	191.907	9.96812	4.30634	0.103152	299.897
176	3.88726e-07	98.1361	95.7144	191.896	9.96786	4.2856	0.103655	299.896
177	3.8685e-07	98.1469	95.735	191.885	9.9676	4.26496	0.104162	299.896
178	3.84983e-07	98.1577	95.7556	191.875	9.96733	4.24442	0.10467	299.895
179	3.83125e-07	98.1685	95.776	191.864	9.96707	4.22397	0.105181	299.895
180	3.81276e-07	98.1793	95.7964	191.854	9.96681	4.20363	0.105695	299.894
181	3.79436e-07	98.1901	95.8166	191.843	9.96655	4.18338	0.106211	299.894
182	3.77604e-07	98.2009	95.8368	191.833	9.96629	4.16323	0.10673	299.893
183	3.75782e-07	98.2117	95.8568	191.822	9.96602	4.14317	0.107252	299.893
184	3.73968e-07	98.2225	95.8768	191.812	9.96576	4.12322	0.107776	299.892
185	3.72163e-07	98.2332	95.8966	191.801	9.9655	4.10335	0.108302	299.892
186	3.70367e-07	98.244	95.9164	191.791	9.96524	4.08358	0.108831	299.891
187	3.68579e-07	98.2548	95.9361	191.78	9.96498	4.06391	0.109363	299.891
188	3.668e-07	98.2656	95.9557	191.77	9.96471	4.04433	0.109898	299.89
189	3.65029e-07	98.2764	95.9752	191.759	9.96445	4.02485	0.110435	299.89
190	3.63267e-07	98.2872	95.9945	191.749	9.96419	4.00546	0.110974	299.889
191	3.61514e-07	98.298	96.0138	191.738	9.96393	3.98616	0.111517	299.888
192	3.59769e-07	98.3088	96.033	191.728	9.96367	3.96695	0.112062	299.888
193	3.58032e-07	98.3196	96.0522	191.717	9.9634	3.94784	0.11261	299.887
194	3.56304e-07	98.3303	96.0712	191.707	9.96314	3.92882	0.11316	299.887
195	3.54584e-07	98.3411	96.0901	191.696	9.96288	3.90989	0.113714	299.886
196	3.52872e-07	98.3519	96.109	191.685	9.96262	3.89105	0.11427	299.886
197	3.51168e-07	98.3627	96.1277	191.675	9.96235	3.8723	0.114828	299.885
198	3.49473e-07	98.3735	96.1464	191.664	9.96209	3.85364	0.11539	299.885
199	3.47786e-07	98.3843	96.1649	191.654	9.96183	3.83507	0.115954	299.884
200	3.46107e-07	98.3951	96.1834	191.643	9.96157	3.81659	0.116521	299.883
201	3.44436e-07	98.4059	96.2018	191.633	9.96131	3.7982	0.117091	299.883
202	3.42773e-07	98.4167	96.2201	191.622	9.96104	3.77989	0.117664	299.882
203	3.41118e-07	98.4274	96.2383	191.612	9.96078	3.76168	0.11824	299.882
204	3.39471e-07	98.4382	96.2565	191.601	9.96052	3.74355	0.118818	299.881
205	3.37832e-07	98.449	96.2745	191.591	9.96026	3.72551	0.119399	299.881
206	3.36201e-07	98.4598	96.2924	191.58	9.96	3.70755	0.119984	299.88
207	3.34578e-07	98.4706	96.3103	191.57	9.95973	3.68968	0.120571	299.879
208	3.32963e-07	98.4814	96.3281	191.559	9.95947	3.6719	0.121161	299.879
209	3.31355e-07	98.4922	96.3458	191.549	9.95921	3.6542	0.121754	299.878
210	3.29755e-07	98.503	96.3634	191.538	9.95895	3.63659	0.12235	299.878
211	3.28163e-07	98.5138	96.3809	191.528	9.95869	3.61906	0.122949	299.877
212	3.26579e-07	98.5245	96.3984	191.517	9.95842	3.60162	0.12355	299.876
213	3.25002e-07	98.5353	96.4157	191.507	9.95816	3.58426	0.124155	299.876
214	3.23432e-07	98.5461	96.433	191.496	9.9579	3.56698	0.124763	299.875
215	3.21871e-07	98.5569	96.4502	191.485	9.95764	3.54979	0.125374	299.875
216	3.20316e-07	98.5677	96.4673	191.475	9.95737	3.53267	0.125988	299.874
217	3.1877e-07	98.5785	96.4844	191.464	9.95711	3.51565	0.126605	299.873
218	3.17231e-07	98.5893	96.5013	191.454	9.95685	3.4987	0.127225	299.873
219	3.15699e-07	98.6001	96.5182	191.443	9.95659	3.48183	0.127848	299.872
220	3.14174e-07	98.6109	96.535	191.433	9.95633	3.46505	0.128474	299.872
221	3.12657e-07	98.6216	96.5517	191.422	9.95606	3.44834	0.129103	299.871
222	3.11147e-07	98.6324	96.5683	191.412	9.9558	3.43172	0.129736	299.87
223	3.09645e-07	98.6432	96.5848	191.401	9.95554	3.41517	0.130371	299.87
224	3.08149e-07	98.654	96.6013	191.391	9.95528	3.39871	0.13101	299.869
225	3.06661e-07	98.6648	96.6177	191.38	9.95502	3.38232	0.131652	299.868
226	3.0518e-07	98.6756	96.634	191.37	9.95475	3.36601	0.132297	299.868
227	3.03706e-07	98.6864	96.6502	191.359	9.95449	3.34978	0.132945	299.867
228	3.0224e-07	98.6972	96.6664	191.349	9.95423	3.33363	0.133597	299.866
229	3.0078e-07	98.708	96.6824	191.338	9.95397	3.31756	0.134252	299.866
230	2.99327e-07	98.7187	96.6984	191.328	9.95371	3.30156	0.13491	299.865
231	2.97882e-07	98.7295	96.7144	191.317	9.95344	3.28564	0.135571	299.864
232	2.96443e-07	98.7403	96.7302	191.307	9.95318	3.2698	0.136235	299.864
233	2.95011e-07	98.7511	96.746	191.296	9.95292	3.25403	0.136903	299.863
234	2.93587e-07	98.7619	96.7617	191.285	9.95266	3.23834	0.137575	299.862
235	2.92169e-07	98.7727	96.7773	191.275	9.95239	3.22272	0.138249	299.862
236	2.90758e-07	98.7835	96.7928	191.264	9.95213	3.20718	0.138927	299.861
237	2.89353e-07	98.7943	96.8083	191.254	9.95187	3.19172	0.139608	299.86
238	2.87956e-07	98.805	96.8237	191.243	9.95161	3.17632	0.140293	299.86
239	2.86565e-07	98.8158	96.839	191.233	9.95135	3.16101	0.140981	299.859
240	2.85181e-07	98.8266	96.8542	191.222	9.95108	3.14576	0.141673	299.858
241	2.83803e-07	98.8374	96.8694	191.212	9.95082	3.13059	0.142368	299.858
242	2.82432e-07	98.8482	96.8845	191.201	9.95056	3.11549	0.143066	299.857
243	2.81068e-07	98.859	96.8995	191.191	9.9503	3.10047	0.143768	299.856
244	2.7971e-07	98.8698	96.9145	191.18	9.95004	3.08551	0.144474	299.856
245	2.78359e-07	98.8805	96.9294	191.17	9.94977	3.07063	0.145183	299.855
246	2.77015e-07	98.8913	96.9442	191.159	9.94951	3.05582	0.145895	299.854
247	2.75677e-07	98.9021	96.9589	191.149	9.94925	3.04108	0.146611	299.853
248	2.74345e-07	98.9129	96.9736	191.138	9.94899	3.02641	0.147331	299.853
249	2.7302e-07	98.9237	96.9882	191.128	9.94873	3.01182	0.148054	299.852
250	2.71701e-07	98.9345	97.0027	191.117	9.94846	2.99729	0.148781	299.851
251	2.70389e-07	98.9453	97.0172	191.107	9.9482	2.98283	0.149511	299.85
252	2.69082e-07	98.956	97.0316	191.096	9.94794	2.96844	0.150245	299.85
253	2.67782e-07	98.9668	97.0459	191.085	9.94768	2.95412	0.150983	299.849
254	2.66489e-07	98.9776	97.0601	191.075	9.94741	2.93987	0.151725	299.848
255	2.65202e-07	98.9884	97.0743	191.064	9.94715	2.92569	0.15247	299.848
256	2.6392e-07	98.9992	97.0884	191.054	9.94689	2.91158	0.153219	299.847
257	2.62645e-07	99.01	97.1025	191.043	9.94663	2.89753	0.153971	299.846
258	2.61377e-07	99.0208	97.1164	191.033	9.94637	2.88355	0.154727	299.845
259	2.60114e-07	99.0315	97.1304	191.022	9.9461	2.86964	0.155488	299.845
260	2.58857e-07	99.0423	97.1442	191.012	9.94584	2.8558	0.156251	299.844
261	2.57607e-07	99.0531	97.158	191.001	9.94558	2.84202	0.157019	299.843
262	2.56362e-07	99.0639	97.1717	190.991	9.94532	2.82831	0.157791	299.842
263	2.55124e-07	99.0747	97.1853	190.98	9.94506	2.81467	0.158566	299.841
264	2.53891e-07	99.0855	97.1989	190.97	9.94479	2.80109	0.159345	299.841
265	2.52664e-07	99.0962	97.2124	190.959	9.94453	2.78757	0.160129	299.84
266	2.51444e-07	99.107	97.2259	190.949	9.94427	2.77412	0.160916	299.839
267	2.50229e-07	99.1178	97.2393	190.938	9.94401	2.76074	0.161707	299.838
268	2.4902e-07	99.1286	97.2526	190.928	9.94375	2.74742	0.162502	299.837
269	2.47817e-07	99.1394	97.2658	190.917	9.94348	2.73416	0.163301	299.837
270	2.46619e-07	99.1502	97.279	190.907	9.94322	2.72097	0.164104	299.836
271	2.45428e-07	99.1609	97.2922	190.896	9.94296	2.70784	0.164911	299.835
272	2.44242e-07	99.1717	97.3052	190.886	9.9427	2.69478	0.165722	299.834
273	2.43062e-07	99.1825	97.3182	190.875	9.94243	2.68177	0.166537	299.833
274	2.41888e-07	99.1933	97.3312	190.865	9.94217	2.66883	0.167356	299.833
275	2.40719e-07	99.2041	97.344	190.854	9.94191	2.65595	0.168179	299.832
276	2.39556e-07	99.2148	97.3569	190.844	9.94165	2.64314	0.169006	299.831
277	2.38398e-07	99.2256	97.3696	190.833	9.94139	2.63038	0.169838	299.83
278	2.37246e-07	99.2364	97.3823	190.822	9.94112	2.61769	0.170673	299.829
279	2.361e-07	99.2472	97.3949	190.812	9.94086	2.60506	0.171513	299.828
280	2.34959e-07	99.258	97.4075	190.801	9.9406	2.59249	0.172357	299.828
281	2.33824e-07	99.2688	97.42	190.791	9.94034	2.57998	0.173206	299.827
282	2.32694e-07	99.2795	97.4325	190.78	9.94008	2.56753	0.174058	299.826
283	2.3157e-07	99.2903	97.4449	190.77	9.93981	2.55514	0.174915	299.825
284	2.30451e-07	99.3011	97.4572	190.759	9.93955	2.5428	0.175776	299.824
285	2.29337e-07	99.3119	97.4695	190.749	9.93929	2.53053	0.176641	299.823
286	2.28229e-07	99.3227	97.4817	190.738	9.93903	2.51832	0.177511	299.822
287	2.27126e-07	99.3334	97.4938	190.728	9.93877	2.50617	0.178385	299.822
288	2.26028e-07	99.3442	97.5059	190.717	9.9385	2.49407	0.179264	299.821
289	2.24936e-07	99.355	97.518	190.707	9.93824	2.48203	0.180147	299.82
290	2.23849e-07	99.3658	97.5299	190.696	9.93798	2.47005	0.181034	299.819
291	2.22768e-07	99.3765	97.5419	190.686	9.93772	2.45813	0.181926	299.818
292	2.21691e-07	99.3873	97.5537	190.675	9.93745	2.44627	0.182822	299.817
293	2.2062e-07	99.3981	97.5655	190.665	9.93719	2.43446	0.183723	299.816
294	2.19554e-07	99.4089	97.5773	190.654	9.93693	2.42271	0.184628	299.815
295	2.18493e-07	99.4197	97.589	190.644	9.93667	2.41102	0.185538	299.814
296	2.17437e-07	99.4304	97.6006	190.633	9.93641	2.39938	0.186452	299.814
297	2.16386e-07	99.4412	97.6122	190.623	9.93614	2.3878	0.187371	299.813
298	2.1534e-07	99.452	97.6237	190.612	9.93588	2.37627	0.188294	299.812
299	2.14299e-07	99.4628	97.6352	190.602	9.93562	2.3648	0.189223	299.811
300	2.13264e-07	99.4735	97.6466	190.591	9.93536	2.35339	0.190155	299.81
301	2.12233e-07	99.4843	97.658	190.581	9.9351	2.34203	0.191093	299.809
302	2.11207e-07	99.4951	97.6693	190.57	9.93483	2.33072	0.192035	299.808
303	2.10187e-07	99.5059	97.6805	190.56	9.93457	2.31947	0.192982	299.807
304	2.09171e-07	99.5166	97.6917	190.549	9.93431	2.30827	0.193934	299.806
305	2.0816e-07	99.5274	97.7029	190.539	9.93405	2.29713	0.194891	299.805
306	2.07154e-07	99.5382	97.714	190.528	9.93379	2.28604	0.195852	299.804
307	2.06153e-07	99.549	97.725	190.518	9.93352	2.27501	0.196818	299.803
308	2.05156e-07	99.5597	97.736	190.507	9.93326	2.26402	0.197789	299.802
309	2.04165e-07	99.5705	97.7469	190.496	9.933	2.25309	0.198765	299.801
310	2.03178e-07	99.5813	97.7578	190.486	9.93274	2.24222	0.199746	299.8
311	2.02196e-07	99.5921	97.7686	190.475	9.93247	2.23139	0.200732	299.799
312	2.01218e-07	99.6028	97.7794	190.465	9.93221	2.22062	0.201722	299.798
313	2.00246e-07	99.6136	97.7901	190.454	9.93195	2.2099	0.202718	299.797
314	1.99278e-07	99.6244	97.8008	190.444	9.93169	2.19923	0.203719	299.796
315	1.98315e-07	99.6352	97.8114	190.433	9.93143	2.18861	0.204725	299.795
316	1.97356e-07	99.6459	97.822	190.423	9.93116	2.17804	0.205735	299.794
317	1.96402e-07	99.6567	97.8325	190.412	9.9309	2.16753	0.206751	299.793
318	1.95453e-07	99.6675	97.8429	190.402	9.93064	2.15706	0.207772	299.792
319	1.94508e-07	99.6782	97.8534	190.391	9.93038	2.14665	0.208799	299.791
320	1.93568e-07	99.689	97.8637	190.381	9.93012	2.13628	0.20983	299.79
321	1.92632e-07	99.6998	97.874	190.37	9.92985	2.12597	0.210867	299.789
322	1.91701e-07	99.7106	97.8843	190.36	9.92959	2.1157	0.211908	299.788
