TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
(	92.1337	0.163251	1.09939	0.226523	0.11095	0.174125	0.12712	0.192642	0.1	14.5842	2.81282	58.1157	100	18.5737	7.67191	73.3483	2.29139	90.1933	0.96261	4.19975	1.58536	97.7304	)	19089.5
(	0.169727	3.60212	0.893339	1.82278	0.117277	0.530135	0.132982	0.1	0.1	1.06898	71.6059	32.0648	100	28.2766	64.3226	1.91665	15.8204	100	0.821294	5.44398	1.34823	26.7433	)	20052.7
(	5.36534	0.130868	0.115252	0.108103	0.100369	0.601185	0.140403	0.10556	0.10147	0.462044	55.3846	39.1432	100	1.18955	17.355	82.7181	2.88624	100	0.708481	18.1197	1.1602	7.00948	)	13564.2
(	6.45057	81.7784	1.54971	0.230819	1.33191	6.88974	0.124937	0.1	0.1	1.10907	38.8861	27.063	100	19.3571	2.10894	1.12685	0.175728	57.8465	0.935041	0.453012	1.641	13.6845	)	8943.44
(	100	15.4033	0.175634	0.863899	1.86566	0.39798	0.1	0.1	0.109124	0.285613	0.146909	32.4683	100	7.72583	65.0017	1.8076	3.63077	8.57884	1.16174	3.31309	1.68636	3.77989	)	16606.8
(	100	1.70752	0.399813	0.1	0.603365	7.25347	0.102161	0.1	0.1	0.140536	2.25219	23.2573	100	6.70991	1.09872	0.126031	5.52247	0.128545	1.16281	1.48224	1.7086	49.8666	)	7075.51
(	91.6339	21.9319	0.156486	0.200278	0.11063	22.2747	0.123916	0.100132	0.104454	1.71181	0.304676	10.3904	100	3.26565	0.58548	0.143082	24.7222	46.9647	1.21718	4.064	1.56237	3.42748	)	7073.95
(	84.5147	16.4175	0.163179	0.359374	0.1	14.4609	0.103868	0.1	0.1	1.63516	0.289258	20.7731	100	4.01598	0.206553	0.226419	31.9435	90.0927	1.05873	1.94908	1.57369	5.58938	)	6374.26
(	100	28.5092	7.001	0.110211	0.660733	0.115642	0.137169	9.92576	0.1	0.485748	1.15961	47.4931	100	46.4301	12.5426	5.15614	0.107082	58.6513	0.65611	1.28584	1.20221	26.8355	)	20732.7
(	10.0789	0.488844	2.21215	2.25323	1.11547	0.112992	0.202635	0.138657	0.269375	0.881798	0.268665	57.6397	100	38.0093	1.45067	3.96621	4.85152	5.17266	0.677584	10.5138	1.12007	4.015	)	13585.4
(	1.60867	1.0037	8.4133	3.24522	0.491193	0.148293	0.136862	7.30595	0.1	1.13853	5.43523	32.2794	100	8.83307	50.3815	0.168458	59.9267	26.9181	0.675043	21.6098	1.13225	7.43428	)	20969.9
(	0.168331	0.127895	0.143058	0.146657	0.375236	0.200746	0.17328	2.5896	0.1	0.723169	5.22981	44.3449	100	5.15339	6.27432	2.13767	0.11146	14.4178	0.624513	52.3099	1.07946	35.9475	)	15011.8
(	80.075	65.1102	8.86831	0.173084	4.71695	75.5653	0.20807	3.35509	0.101587	0.781445	47.5782	95.3853	84.3835	13.2398	18.1211	1.66167	7.89707	8.27336	1.06202	10.4382	74.2587	34.7177	)	13786.8
(	100	16.3899	0.115197	0.111807	2.05306	49.1622	0.13861	3.06465	0.1	1.51618	86.21	94.3413	95.4215	2.96432	61.1607	0.409698	7.80758	3.25748	1.39581	46.3282	86.5887	15.4431	)	16592.6
(	100	0.122307	0.143435	0.1	7.13627	84.1028	0.191782	1.84087	0.1	1.92729	20.4538	87.7733	100	2.4512	65.0328	0.371392	3.9066	1.81605	1.41633	11.8224	54.7175	15.1611	)	16580.8
(	0.264731	6.40798	2.66451	0.689592	0.301769	0.181075	0.134795	0.109948	0.10351	1.07737	1.12142	5.54202	100	8.29408	53.98	0.300155	0.262352	74.9795	0.781801	17.9665	0.90113	29.4485	)	20128.5
(	15.6031	0.538989	4.33506	9.33532	0.147839	35.4188	0.105407	0.166397	0.436264	5.60692	1.99528	5.72842	90.0112	36.1911	0.331944	23.1352	42.5308	24.051	0.619181	0.32325	0.550197	3.59237	)	21810.1
(	80.6092	10.8423	1.8431	0.787737	0.199481	30.1107	0.1	0.676112	2.19313	85.4238	53.3823	25.3534	100	33.0196	16.2682	1.17267	23.8587	3.21206	38.8822	1.18543	13.0963	10.261	)	18146.5
(	76.8989	0.409857	2.06148	0.360952	0.345092	0.313207	0.114024	0.184077	0.107642	17.1238	0.341761	4.32328	94.8662	9.84934	3.19468	1.00243	6.05694	0.169786	0.811288	7.99742	0.715822	72.628	)	11206.6
(	0.141531	2.25003	17.3945	6.5499	1.3312	0.293527	0.131064	0.1	0.1	3.47058	93.2268	39.3351	97.8779	67.3381	41.3387	9.88675	2.66738	0.448432	0.831567	37.3024	1.44544	13.8797	)	20413
(	0.126112	0.144317	0.12349	0.198759	0.257777	0.193019	0.1	0.10262	0.1	1.26467	24.9718	24.1181	100	37.8125	4.88016	11.2209	0.798028	21.1793	0.753683	39.9388	1.10143	10.4016	)	11132.8
(	81.4224	1.74776	0.26841	6.83325	1.49652	3.06556	0.102643	0.100601	0.1	0.161622	57.2427	26.8118	96.561	26.5109	44.9266	69.4028	6.05097	12.17	1.33272	0.179538	1.87313	8.65736	)	17019.6
(	100	0.192092	0.173511	24.4055	1.84936	21.9899	0.1	0.1	0.1	9.12692	61.8651	26.4627	100	39.268	36.7489	33.0474	2.03375	0.208209	1.26612	0.204122	2.12781	6.11416	)	15487
(	1.09959	0.381987	0.989465	0.131288	16.7818	0.50076	0.164157	0.100789	0.1	2.27556	0.109565	6.51774	100	47.5007	1.68638	0.365575	1.87185	0.212494	0.72098	10.0272	0.779914	33.5216	)	11797.6
(	11.8398	6.00395	7.68206	0.326199	0.340618	9.22202	5.80169	10.6136	14.3039	4.33462	31.1386	61.4201	22.2097	0.227314	0.346259	0.155761	0.960303	66.9094	0.101266	0.195921	0.180042	13.9915	)	30601.6
(	1.81533	0.521849	16.4123	80.4212	1.00419	0.91758	0.703731	2.8659	9.6433	7.3988	0.84838	64.2036	94.8852	2.19671	3.59081	0.269446	1.81184	93.8066	0.1	0.10905	0.176159	36.9019	)	30577.8
(	100	0.130727	19.1078	1.68077	0.535865	36.0728	0.1	0.1	0.100979	43.0307	0.204582	17.5091	72.1267	0.528309	0.742808	6.61027	16.2074	40.0358	0.873861	0.1	0.905922	21.4407	)	15612.4
(	4.70674	27.2407	0.140466	0.188532	0.1007	0.379072	0.175008	11.5339	0.1	2.55812	0.834126	0.722644	82.0789	1.34153	100	7.80175	2.30939	99.5499	0.627961	60.9074	0.620273	13.3519	)	14333.3
(	43.4853	92.86	0.269521	0.107437	2.40215	0.1	0.123304	2.26936	0.1	0.122763	23.0922	19.707	100	8.22343	84.9487	10.4783	0.954263	2.61758	0.718678	65.7903	1.03159	8.71504	)	20610.5
(	58.6743	2.61151	0.194697	0.123921	0.211366	0.57041	0.147967	0.1	0.100866	0.551219	0.209806	5.20766	100	3.61756	23.8286	25.3649	1.67571	86.4497	0.845437	43.7752	0.804133	29.6508	)	14814.6
(	100	0.244808	1.00202	0.322651	0.385357	0.647086	0.100893	0.1	0.1	36.2186	0.111346	23.4637	79.0086	73.0654	7.99066	2.43694	0.219666	26.0809	1.64048	2.54377	1.47945	18.6675	)	9281.54
(	100	3.50903	0.667558	0.113383	0.1	0.653918	0.123241	0.193069	0.1	0.140172	3.17016	14.9418	98.7343	15.9305	26.5762	75.8516	8.63241	7.00252	0.947553	1.01683	1.20469	24.3357	)	19353.4
(	81.0755	33.2205	8.26908	0.132645	6.86868	0.430023	0.1	0.1	0.1	68.7478	0.18408	5.1393	100	12.762	10.1435	4.18551	6.01054	22.752	1.28472	2.61818	0.838393	14.0688	)	7858.28
(	100	3.05589	58.819	0.346744	13.6087	1.02223	0.1	0.1	0.1	34.5834	0.647843	21.5856	100	25.6978	33.3332	0.202985	21.3849	19.4897	1.79792	1.94704	1.90805	96.1616	)	17072.9
(	63.8745	23.3257	1.87834	0.1	4.77964	0.1	0.1	0.250833	0.1	0.1	0.259108	0.118648	100	3.27189	100	0.150495	0.542426	0.143474	0.809846	9.50928	0.889896	35.0184	)	18966.4
(	93.2722	23.2349	6.23064	17.2204	0.290431	17.5325	2.29712	3.56695	2.29739	10.8536	14.4052	40.0067	10.3961	0.280572	50.0573	69.0219	0.394349	68.0644	0.1	2.59064	0.140079	3.2729	)	30518.6
(	99.048	3.22455	1.18088	0.410747	0.11828	33.0278	0.136297	0.1	0.111722	7.18897	2.27357	5.04675	100	0.331001	87.2262	0.143461	1.06821	20.8145	1.13316	49.517	1.29709	82.3778	)	5051.91
(	50.0701	0.241553	3.25554	0.101971	0.1	25.0129	0.108636	0.1	0.1	8.20365	1.30205	1.38952	81.6509	0.373424	60.906	0.534536	0.447089	17.0226	1.53276	6.07043	2.11687	2.85826	)	5130.57
(	100	0.113886	0.451896	0.10162	0.1	0.367823	0.1	0.110703	0.100943	23.6669	0.99921	22.7119	100	9.80766	33.165	6.35515	0.105014	0.374771	1.71635	34.2265	2.47623	18.2786	)	16293.4
(	99.1311	0.137101	0.221754	0.127693	0.241557	26.4442	0.129961	0.1	0.103391	23.0996	0.303157	13.4833	98.7736	2.33253	1.4286	1.52072	0.261524	4.45782	1.22791	3.03642	1.40171	3.70588	)	7455.5
(	0.714089	0.294443	13.2301	2.78864	1.03307	0.212863	0.123976	0.211023	0.1	7.89803	0.760503	11.2337	100	13.3585	5.45086	1.95069	3.35117	27.5585	0.74361	0.233594	0.908784	33.5935	)	20500.5
(	5.30598	84.1697	75.0931	0.406248	4.53614	84.195	0.111556	0.1	0.1	1.17839	7.97507	5.86805	21.2992	0.830727	35.1682	0.163163	20.202	42.895	2.20085	10.6761	3.06689	13.0508	)	8702.1
(	12.2063	5.89557	0.644571	10.7479	64.6052	71.0341	0.104483	0.286158	0.330094	0.734932	23.8869	3.05881	20.2441	1.02523	10.3373	8.45911	5.46738	0.561641	1.2695	0.117492	1.29724	40.3722	)	22903
(	23.5984	4.26103	1.25283	23.5617	16.6157	87.7647	0.102427	0.292577	0.344552	4.47327	1.25556	43.9154	12.9543	19.2832	0.886128	39.4126	0.616117	7.54138	1.65849	0.1	2.25634	10.9758	)	22960
(	93.5188	0.101985	0.235834	0.412732	0.172595	0.1	0.1	0.100942	0.1	1.8213	0.639063	13.231	100	3.64862	2.73852	0.1	31.8207	6.95517	0.842854	10.9302	0.957449	21.7625	)	7415.66
(	100	0.121494	0.174034	0.134408	0.1	2.94233	0.101963	0.10186	0.102967	1.40361	2.841	38.0321	100	1.17786	2.12417	0.125021	23.685	100	1.01448	25.1475	1.49968	5.81231	)	4247.67
(	44.9505	0.1	0.674477	0.137096	0.1	13.0501	0.10041	0.1	0.1	2.10857	13.8751	4.7044	98.1826	0.8768	1.51654	0.768219	10.4802	100	1.24109	22.427	1.81244	5.78515	)	3970.36
(	54.0599	25.437	1.05789	0.1	0.116318	31.7599	0.109174	0.1	0.102422	1.91619	22.5231	24.4384	76.9639	1.13069	1.44561	1.25249	7.12216	100	1.4027	11.7263	2.57264	15.9996	)	4250.03
(	19.4729	0.248318	4.87519	0.610844	0.585767	0.556395	0.102848	0.1	0.1	1.23983	0.648041	40.1196	100	2.69152	56.2608	2.13229	56.2765	48.499	0.9257	0.189473	1.679	52.1272	)	17809.9
(	64.184	0.602978	27.7466	0.327872	1.78611	49.1389	0.112193	0.1	0.110834	0.442589	4.39159	0.941343	81.4678	0.491174	13.6438	0.523499	9.31766	64.9963	1.35407	12.4832	1.69252	2.99327	)	8762.62
