Time	Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P
780	417.978	4.36734e-11	7.50448e-06	1.96439e-09	13.1336	0.000141414	519.699	62.3274
781	417.232	4.38273e-11	7.50448e-06	1.9678e-09	13.1336	0.000141414	520.445	62.3275
782	416.486	4.3982e-11	7.50448e-06	1.97121e-09	13.1336	0.000141414	521.192	62.3275
783	415.74	4.41375e-11	7.50448e-06	1.97464e-09	13.1336	0.000141414	521.938	62.3276
784	414.994	4.42939e-11	7.50448e-06	1.97808e-09	13.1336	0.000141414	522.684	62.3276
785	414.247	4.4451e-11	7.50448e-06	1.98153e-09	13.1336	0.000141414	523.43	62.3277
786	413.501	4.4609e-11	7.50448e-06	1.98499e-09	13.1336	0.000141414	524.176	62.3278
787	412.755	4.47679e-11	7.50448e-06	1.98846e-09	13.1336	0.000141414	524.922	62.3278
788	412.009	4.49276e-11	7.50448e-06	1.99195e-09	13.1336	0.000141414	525.668	62.3279
789	411.263	4.50881e-11	7.50448e-06	1.99545e-09	13.1336	0.000141414	526.414	62.328
790	410.516	4.52495e-11	7.50448e-06	1.99896e-09	13.1336	0.000141414	527.16	62.328
791	409.77	4.54118e-11	7.50448e-06	2.00248e-09	13.1336	0.000141414	527.907	62.3281
792	409.024	4.55749e-11	7.50448e-06	2.00601e-09	13.1336	0.000141414	528.653	62.3281
793	408.278	4.57389e-11	7.50448e-06	2.00956e-09	13.1336	0.000141414	529.399	62.3282
794	407.532	4.59038e-11	7.50448e-06	2.01312e-09	13.1336	0.000141414	530.145	62.3282
795	406.786	4.60695e-11	7.50448e-06	2.01669e-09	13.1336	0.000141414	530.891	62.3283
796	406.039	4.62362e-11	7.50448e-06	2.02027e-09	13.1336	0.000141414	531.637	62.3284
797	405.293	4.64038e-11	7.50448e-06	2.02387e-09	13.1336	0.000141414	532.383	62.3284
798	404.547	4.65722e-11	7.50448e-06	2.02748e-09	13.1336	0.000141414	533.129	62.3285
799	403.801	4.67416e-11	7.50448e-06	2.0311e-09	13.1336	0.000141414	533.876	62.3285
800	403.055	4.69119e-11	7.50448e-06	2.03474e-09	13.1336	0.000141414	534.622	62.3286
801	402.308	4.70831e-11	7.50448e-06	2.03838e-09	13.1336	0.000141414	535.368	62.3286
802	401.562	4.72553e-11	7.50448e-06	2.04204e-09	13.1336	0.000141414	536.114	62.3287
803	400.816	4.74284e-11	7.50448e-06	2.04572e-09	13.1336	0.000141414	536.86	62.3287
804	400.07	4.76025e-11	7.50448e-06	2.0494e-09	13.1336	0.000141414	537.606	62.3288
805	399.324	4.77775e-11	7.50448e-06	2.0531e-09	13.1336	0.000141414	538.352	62.3288
806	398.578	4.79535e-11	7.50448e-06	2.05681e-09	13.1336	0.000141414	539.099	62.3289
807	397.831	4.81304e-11	7.50448e-06	2.06054e-09	13.1336	0.000141414	539.845	62.3289
808	397.085	4.83084e-11	7.50448e-06	2.06428e-09	13.1336	0.000141414	540.591	62.329
809	396.339	4.84873e-11	7.50448e-06	2.06803e-09	13.1336	0.000141414	541.337	62.329
810	395.593	4.86672e-11	7.50448e-06	2.0718e-09	13.1336	0.000141414	542.083	62.3291
811	394.847	4.88481e-11	7.50448e-06	2.07557e-09	13.1336	0.000141414	542.829	62.3291
812	394.1	4.903e-11	7.50448e-06	2.07937e-09	13.1336	0.000141414	543.575	62.3292
813	393.354	4.92129e-11	7.50448e-06	2.08317e-09	13.1336	0.000141414	544.321	62.3292
814	392.608	4.93969e-11	7.50448e-06	2.08699e-09	13.1336	0.000141414	545.068	62.3292
815	391.862	4.95819e-11	7.50448e-06	2.09083e-09	13.1336	0.000141414	545.814	62.3293
816	391.116	4.97679e-11	7.50448e-06	2.09468e-09	13.1336	0.000141414	546.56	62.3293
817	390.37	4.99549e-11	7.50448e-06	2.09854e-09	13.1336	0.000141414	547.306	62.3294
818	389.623	5.0143e-11	7.50448e-06	2.10241e-09	13.1336	0.000141414	548.052	62.3294
819	388.877	5.03322e-11	7.50448e-06	2.1063e-09	13.1336	0.000141414	548.798	62.3295
820	388.131	5.05224e-11	7.50448e-06	2.11021e-09	13.1336	0.000141414	549.544	62.3295
821	387.385	5.07137e-11	7.50448e-06	2.11412e-09	13.1336	0.000141414	550.291	62.3295
822	386.639	5.09061e-11	7.50448e-06	2.11806e-09	13.1336	0.000141414	551.037	62.3296
823	385.892	5.10996e-11	7.50448e-06	2.122e-09	13.1336	0.000141414	551.783	62.3296
824	385.146	5.12942e-11	7.50448e-06	2.12596e-09	13.1336	0.000141414	552.529	62.3297
825	384.4	5.14899e-11	7.50448e-06	2.12994e-09	13.1336	0.000141414	553.275	62.3297
826	383.654	5.16867e-11	7.50448e-06	2.13393e-09	13.1336	0.000141414	554.021	62.3297
827	382.908	5.18846e-11	7.50448e-06	2.13794e-09	13.1336	0.000141414	554.767	62.3298
828	382.162	5.20837e-11	7.50448e-06	2.14196e-09	13.1336	0.000141414	555.514	62.3298
829	381.415	5.22839e-11	7.50448e-06	2.14599e-09	13.1336	0.000141414	556.26	62.3299
830	380.669	5.24852e-11	7.50448e-06	2.15004e-09	13.1336	0.000141414	557.006	62.3299
831	379.923	5.26877e-11	7.50448e-06	2.15411e-09	13.1336	0.000141414	557.752	62.3299
832	379.177	5.28914e-11	7.50448e-06	2.15819e-09	13.1336	0.000141414	558.498	62.33
833	378.431	5.30962e-11	7.50448e-06	2.16228e-09	13.1336	0.000141414	559.244	62.33
834	377.685	5.33023e-11	7.50448e-06	2.16639e-09	13.1336	0.000141414	559.99	62.33
835	376.938	5.35095e-11	7.50448e-06	2.17052e-09	13.1336	0.000141414	560.737	62.3301
836	376.192	5.3718e-11	7.50448e-06	2.17466e-09	13.1336	0.000141414	561.483	62.3301
837	375.446	5.39276e-11	7.50448e-06	2.17881e-09	13.1336	0.000141414	562.229	62.3301
838	374.7	5.41385e-11	7.50448e-06	2.18299e-09	13.1336	0.000141414	562.975	62.3302
839	373.954	5.43506e-11	7.50448e-06	2.18717e-09	13.1336	0.000141414	563.721	62.3302
840	373.207	5.4564e-11	7.50448e-06	2.19138e-09	13.1336	0.000141414	564.467	62.3302
841	372.461	5.47786e-11	7.50448e-06	2.1956e-09	13.1336	0.000141414	565.213	62.3303
842	371.715	5.49944e-11	7.50448e-06	2.19983e-09	13.1336	0.000141414	565.96	62.3303
843	370.969	5.52116e-11	7.50448e-06	2.20409e-09	13.1336	0.000141414	566.706	62.3303
844	370.223	5.543e-11	7.50448e-06	2.20835e-09	13.1336	0.000141414	567.452	62.3304
845	369.477	5.56497e-11	7.50448e-06	2.21264e-09	13.1336	0.000141414	568.198	62.3304
846	368.73	5.58707e-11	7.50448e-06	2.21694e-09	13.1336	0.000141414	568.944	62.3304
847	367.984	5.6093e-11	7.50448e-06	2.22125e-09	13.1336	0.000141414	569.69	62.3305
848	367.238	5.63166e-11	7.50448e-06	2.22559e-09	13.1336	0.000141414	570.437	62.3305
849	366.492	5.65416e-11	7.50448e-06	2.22994e-09	13.1336	0.000141414	571.183	62.3305
850	365.746	5.67679e-11	7.50448e-06	2.2343e-09	13.1336	0.000141414	571.929	62.3305
851	364.999	5.69956e-11	7.50448e-06	2.23869e-09	13.1336	0.000141414	572.675	62.3306
852	364.253	5.72246e-11	7.50448e-06	2.24309e-09	13.1336	0.000141414	573.421	62.3306
853	363.507	5.7455e-11	7.50448e-06	2.24751e-09	13.1336	0.000141414	574.167	62.3306
854	362.761	5.76867e-11	7.50448e-06	2.25194e-09	13.1336	0.000141414	574.913	62.3307
855	362.015	5.79199e-11	7.50448e-06	2.25639e-09	13.1336	0.000141414	575.66	62.3307
856	361.269	5.81544e-11	7.50448e-06	2.26086e-09	13.1336	0.000141414	576.406	62.3307
857	360.522	5.83904e-11	7.50448e-06	2.26535e-09	13.1336	0.000141414	577.152	62.3307
858	359.776	5.86278e-11	7.50448e-06	2.26985e-09	13.1336	0.000141414	577.898	62.3308
859	359.03	5.88667e-11	7.50448e-06	2.27437e-09	13.1336	0.000141414	578.644	62.3308
860	358.284	5.91069e-11	7.50448e-06	2.27891e-09	13.1336	0.000141414	579.39	62.3308
861	357.538	5.93487e-11	7.50448e-06	2.28347e-09	13.1336	0.000141414	580.137	62.3308
862	356.791	5.95919e-11	7.50448e-06	2.28804e-09	13.1336	0.000141414	580.883	62.3309
863	356.045	5.98366e-11	7.50448e-06	2.29263e-09	13.1336	0.000141414	581.629	62.3309
864	355.299	6.00828e-11	7.50448e-06	2.29724e-09	13.1336	0.000141414	582.375	62.3309
865	354.553	6.03305e-11	7.50448e-06	2.30187e-09	13.1336	0.000141414	583.121	62.3309
866	353.807	6.05797e-11	7.50448e-06	2.30652e-09	13.1336	0.000141414	583.867	62.331
867	353.061	6.08306e-11	7.50448e-06	2.31118e-09	13.1336	0.000141414	584.613	62.331
868	352.314	6.1083e-11	7.50448e-06	2.31587e-09	13.1336	0.000141414	585.36	62.331
869	351.568	6.1337e-11	7.50448e-06	2.32057e-09	13.1336	0.000141414	586.106	62.331
870	350.822	6.15926e-11	7.50448e-06	2.32529e-09	13.1336	0.000141414	586.852	62.3311
871	350.076	6.18497e-11	7.50448e-06	2.33003e-09	13.1336	0.000141414	587.598	62.3311
872	349.33	6.21084e-11	7.50448e-06	2.33479e-09	13.1336	0.000141414	588.344	62.3311
873	348.583	6.23687e-11	7.50448e-06	2.33957e-09	13.1336	0.000141414	589.09	62.3311
874	347.837	6.26305e-11	7.50448e-06	2.34436e-09	13.1336	0.000141414	589.837	62.3311
875	347.091	6.28941e-11	7.50448e-06	2.34918e-09	13.1336	0.000141414	590.583	62.3312
876	346.345	6.31593e-11	7.50448e-06	2.35402e-09	13.1336	0.000141414	591.329	62.3312
877	345.599	6.34262e-11	7.50448e-06	2.35887e-09	13.1336	0.000141414	592.075	62.3312
878	344.853	6.36948e-11	7.50448e-06	2.36375e-09	13.1336	0.000141414	592.821	62.3312
879	344.106	6.39651e-11	7.50448e-06	2.36864e-09	13.1336	0.000141414	593.567	62.3313
880	343.36	6.42371e-11	7.50448e-06	2.37355e-09	13.1336	0.000141414	594.314	62.3313
881	342.614	6.45109e-11	7.50448e-06	2.37849e-09	13.1336	0.000141414	595.06	62.3313
882	341.868	6.47863e-11	7.50448e-06	2.38344e-09	13.1336	0.000141414	595.806	62.3313
883	341.122	6.50636e-11	7.50448e-06	2.38842e-09	13.1336	0.000141414	596.552	62.3313
884	340.375	6.53426e-11	7.50448e-06	2.39341e-09	13.1336	0.000141414	597.298	62.3314
885	339.629	6.56234e-11	7.50448e-06	2.39843e-09	13.1336	0.000141414	598.044	62.3314
886	338.883	6.5906e-11	7.50448e-06	2.40347e-09	13.1336	0.000141414	598.791	62.3314
887	338.137	6.61903e-11	7.50448e-06	2.40852e-09	13.1336	0.000141414	599.537	62.3314
888	337.391	6.64766e-11	7.50448e-06	2.4136e-09	13.1336	0.000141414	600.283	62.3314
889	336.645	6.67647e-11	7.50448e-06	2.4187e-09	13.1336	0.000141414	601.029	62.3314
890	335.898	6.70546e-11	7.50448e-06	2.42382e-09	13.1336	0.000141414	601.775	62.3315
891	335.152	6.73464e-11	7.50448e-06	2.42896e-09	13.1336	0.000141414	602.521	62.3315
892	334.406	6.76402e-11	7.50448e-06	2.43412e-09	13.1336	0.000141414	603.268	62.3315
893	333.66	6.79358e-11	7.50448e-06	2.4393e-09	13.1336	0.000141414	604.014	62.3315
894	332.914	6.82333e-11	7.50448e-06	2.44451e-09	13.1336	0.000141414	604.76	62.3315
895	332.167	6.85328e-11	7.50448e-06	2.44974e-09	13.1336	0.000141414	605.506	62.3315
896	331.421	6.88342e-11	7.50448e-06	2.45499e-09	13.1336	0.000141414	606.252	62.3316
897	330.675	6.91377e-11	7.50448e-06	2.46026e-09	13.1336	0.000141414	606.998	62.3316
898	329.929	6.94431e-11	7.50448e-06	2.46555e-09	13.1336	0.000141414	607.744	62.3316
899	329.183	6.97505e-11	7.50448e-06	2.47086e-09	13.1336	0.000141414	608.491	62.3316
900	328.437	7.006e-11	7.50448e-06	2.4762e-09	13.1336	0.000141414	609.237	62.3316
901	327.69	7.03715e-11	7.50448e-06	2.48156e-09	13.1336	0.000141414	609.983	62.3316
902	326.944	7.06851e-11	7.50448e-06	2.48695e-09	13.1336	0.000141414	610.729	62.3317
903	326.198	7.10008e-11	7.50448e-06	2.49235e-09	13.1336	0.000141414	611.475	62.3317
904	325.452	7.13186e-11	7.50448e-06	2.49778e-09	13.1336	0.000141414	612.221	62.3317
905	324.706	7.16385e-11	7.50448e-06	2.50323e-09	13.1336	0.000141414	612.968	62.3317
906	323.959	7.19605e-11	7.50448e-06	2.50871e-09	13.1336	0.000141414	613.714	62.3317
907	323.213	7.22847e-11	7.50448e-06	2.5142e-09	13.1336	0.000141414	614.46	62.3317
908	322.467	7.26111e-11	7.50448e-06	2.51973e-09	13.1336	0.000141414	615.206	62.3318
909	321.721	7.29396e-11	7.50448e-06	2.52527e-09	13.1336	0.000141414	615.952	62.3318
910	320.975	7.32704e-11	7.50448e-06	2.53084e-09	13.1336	0.000141414	616.698	62.3318
911	320.229	7.36035e-11	7.50448e-06	2.53643e-09	13.1336	0.000141414	617.445	62.3318
912	319.482	7.39387e-11	7.50448e-06	2.54205e-09	13.1336	0.000141414	618.191	62.3318
913	318.736	7.42763e-11	7.50448e-06	2.54769e-09	13.1336	0.000141414	618.937	62.3318
914	317.99	7.46162e-11	7.50448e-06	2.55336e-09	13.1336	0.000141414	619.683	62.3318
915	317.244	7.49583e-11	7.50448e-06	2.55905e-09	13.1336	0.000141414	620.429	62.3318
916	316.498	7.53029e-11	7.50448e-06	2.56477e-09	13.1336	0.000141414	621.175	62.3319
917	315.751	7.56497e-11	7.50448e-06	2.57051e-09	13.1336	0.000141414	621.922	62.3319
918	315.005	7.5999e-11	7.50448e-06	2.57627e-09	13.1336	0.000141414	622.668	62.3319
919	314.259	7.63507e-11	7.50448e-06	2.58206e-09	13.1336	0.000141414	623.414	62.3319
920	313.513	7.67048e-11	7.50448e-06	2.58788e-09	13.1336	0.000141414	624.16	62.3319
921	312.767	7.70614e-11	7.50448e-06	2.59372e-09	13.1336	0.000141414	624.906	62.3319
922	312.021	7.74204e-11	7.50448e-06	2.59959e-09	13.1336	0.000141414	625.653	62.3319
923	311.274	7.77819e-11	7.50448e-06	2.60548e-09	13.1336	0.000141414	626.399	62.332
924	310.528	7.8146e-11	7.50448e-06	2.6114e-09	13.1336	0.000141414	627.145	62.332
925	309.782	7.85126e-11	7.50448e-06	2.61735e-09	13.1336	0.000141414	627.891	62.332
926	309.036	7.88817e-11	7.50448e-06	2.62332e-09	13.1336	0.000141414	628.637	62.332
927	308.29	7.92535e-11	7.50448e-06	2.62932e-09	13.1336	0.000141414	629.383	62.332
928	307.543	7.96278e-11	7.50448e-06	2.63534e-09	13.1336	0.000141414	630.13	62.332
929	306.797	8.00048e-11	7.50448e-06	2.6414e-09	13.1336	0.000141414	630.876	62.332
930	306.051	8.03844e-11	7.50448e-06	2.64748e-09	13.1336	0.000141414	631.622	62.332
931	305.305	8.07667e-11	7.50448e-06	2.65358e-09	13.1336	0.000141414	632.368	62.332
932	304.559	8.11517e-11	7.50448e-06	2.65972e-09	13.1336	0.000141414	633.114	62.3321
933	303.813	8.15395e-11	7.50448e-06	2.66588e-09	13.1336	0.000141414	633.86	62.3321
934	303.066	8.19299e-11	7.50448e-06	2.67207e-09	13.1336	0.000141414	634.607	62.3321
935	302.32	8.23232e-11	7.50448e-06	2.67828e-09	13.1336	0.000141414	635.353	62.3321
936	301.574	8.27193e-11	7.50448e-06	2.68453e-09	13.1336	0.000141414	636.099	62.3321
937	300.828	8.31182e-11	7.50448e-06	2.6908e-09	13.1336	0.000141414	636.845	62.3321
938	300.082	8.35199e-11	7.50448e-06	2.69711e-09	13.1336	0.000141414	637.591	62.3321
939	299.335	8.39246e-11	7.50448e-06	2.70344e-09	13.1336	0.000141414	638.337	62.3321
940	298.589	8.43322e-11	7.50448e-06	2.7098e-09	13.1336	0.000141414	639.084	62.3321
941	297.843	8.47428e-11	7.50448e-06	2.71619e-09	13.1336	0.000141414	639.83	62.3321
942	297.097	8.51563e-11	7.50448e-06	2.7226e-09	13.1336	0.000141414	640.576	62.3322
943	296.351	8.55729e-11	7.50448e-06	2.72905e-09	13.1336	0.000141414	641.322	62.3322
944	295.605	8.59925e-11	7.50448e-06	2.73553e-09	13.1336	0.000141414	642.068	62.3322
945	294.858	8.64152e-11	7.50448e-06	2.74204e-09	13.1336	0.000141414	642.814	62.3322
946	294.112	8.6841e-11	7.50448e-06	2.74858e-09	13.1336	0.000141414	643.561	62.3322
947	293.366	8.72699e-11	7.50448e-06	2.75514e-09	13.1336	0.000141414	644.307	62.3322
948	292.62	8.7702e-11	7.50448e-06	2.76174e-09	13.1336	0.000141414	645.053	62.3322
949	291.874	8.81373e-11	7.50448e-06	2.76837e-09	13.1336	0.000141414	645.799	62.3322
950	291.127	8.85758e-11	7.50448e-06	2.77503e-09	13.1336	0.000141414	646.545	62.3322
951	290.381	8.90176e-11	7.50448e-06	2.78172e-09	13.1336	0.000141414	647.291	62.3322
952	289.635	8.94626e-11	7.50448e-06	2.78844e-09	13.1336	0.000141414	648.038	62.3322
953	288.889	8.99109e-11	7.50448e-06	2.7952e-09	13.1336	0.000141414	648.784	62.3323
954	288.143	9.03626e-11	7.50448e-06	2.80198e-09	13.1336	0.000141414	649.53	62.3323
955	287.397	9.08177e-11	7.50448e-06	2.8088e-09	13.1336	0.000141414	650.276	62.3323
956	286.65	9.12761e-11	7.50448e-06	2.81565e-09	13.1336	0.000141414	651.022	62.3323
957	285.904	9.1738e-11	7.50448e-06	2.82254e-09	13.1336	0.000141414	651.769	62.3323
958	285.158	9.22034e-11	7.50448e-06	2.82945e-09	13.1336	0.000141414	652.515	62.3323
959	284.412	9.26722e-11	7.50448e-06	2.8364e-09	13.1336	0.000141414	653.261	62.3323
960	283.666	9.31446e-11	7.50448e-06	2.84338e-09	13.1336	0.000141414	654.007	62.3323
961	282.919	9.36207e-11	7.50448e-06	2.8504e-09	13.1336	0.000141414	654.753	62.3323
962	282.173	9.41003e-11	7.50448e-06	2.85744e-09	13.1336	0.000141414	655.499	62.3323
963	281.427	9.45837e-11	7.50448e-06	2.86453e-09	13.1336	0.000141414	656.246	62.3323
964	280.681	9.50707e-11	7.50448e-06	2.87164e-09	13.1336	0.000141414	656.992	62.3323
965	279.935	9.55614e-11	7.50448e-06	2.87879e-09	13.1336	0.000141414	657.738	62.3324
966	279.189	9.6056e-11	7.50448e-06	2.88598e-09	13.1336	0.000141414	658.484	62.3324
967	278.442	9.65543e-11	7.50448e-06	2.8932e-09	13.1336	0.000141414	659.23	62.3324
968	277.696	9.70565e-11	7.50448e-06	2.90045e-09	13.1336	0.000141414	659.976	62.3324
969	276.95	9.75626e-11	7.50448e-06	2.90774e-09	13.1336	0.000141414	660.723	62.3324
970	276.204	9.80726e-11	7.50448e-06	2.91507e-09	13.1336	0.000141414	661.469	62.3324
971	275.458	9.85865e-11	7.50448e-06	2.92243e-09	13.1336	0.000141414	662.215	62.3324
972	274.711	9.91045e-11	7.50448e-06	2.92983e-09	13.1336	0.000141414	662.961	62.3324
973	273.965	9.96266e-11	7.50448e-06	2.93726e-09	13.1336	0.000141414	663.707	62.3324
974	273.219	1.00153e-10	7.50448e-06	2.94473e-09	13.1336	0.000141414	664.453	62.3324
975	272.473	1.00683e-10	7.50448e-06	2.95224e-09	13.1336	0.000141414	665.2	62.3324
976	271.727	1.01217e-10	7.50448e-06	2.95978e-09	13.1336	0.000141414	665.946	62.3324
977	270.981	1.01756e-10	7.50448e-06	2.96736e-09	13.1336	0.000141414	666.692	62.3324
978	270.234	1.02299e-10	7.50448e-06	2.97498e-09	13.1336	0.000141414	667.438	62.3324
979	269.488	1.02846e-10	7.50448e-06	2.98264e-09	13.1336	0.000141414	668.184	62.3324
980	268.742	1.03398e-10	7.50448e-06	2.99033e-09	13.1336	0.000141414	668.931	62.3325
981	267.996	1.03954e-10	7.50448e-06	2.99806e-09	13.1336	0.000141414	669.677	62.3325
982	267.25	1.04514e-10	7.50448e-06	3.00584e-09	13.1336	0.000141414	670.423	62.3325
983	266.503	1.05079e-10	7.50448e-06	3.01365e-09	13.1336	0.000141414	671.169	62.3325
984	265.757	1.05648e-10	7.50448e-06	3.0215e-09	13.1336	0.000141414	671.915	62.3325
985	265.011	1.06222e-10	7.50448e-06	3.02939e-09	13.1336	0.000141414	672.661	62.3325
986	264.265	1.06801e-10	7.50448e-06	3.03732e-09	13.1336	0.000141414	673.408	62.3325
987	263.519	1.07385e-10	7.50448e-06	3.04528e-09	13.1336	0.000141414	674.154	62.3325
988	262.773	1.07973e-10	7.50448e-06	3.05329e-09	13.1336	0.000141414	674.9	62.3325
989	262.026	1.08566e-10	7.50448e-06	3.06134e-09	13.1336	0.000141414	675.646	62.3325
990	261.28	1.09163e-10	7.50448e-06	3.06944e-09	13.1336	0.000141414	676.392	62.3325
991	260.534	1.09766e-10	7.50448e-06	3.07757e-09	13.1336	0.000141414	677.138	62.3325
992	259.788	1.10374e-10	7.50448e-06	3.08574e-09	13.1336	0.000141414	677.885	62.3325
993	259.042	1.10986e-10	7.50448e-06	3.09396e-09	13.1336	0.000141414	678.631	62.3325
994	258.295	1.11604e-10	7.50448e-06	3.10222e-09	13.1336	0.000141414	679.377	62.3325
995	257.549	1.12227e-10	7.50448e-06	3.11052e-09	13.1336	0.000141414	680.123	62.3325
996	256.803	1.12855e-10	7.50448e-06	3.11886e-09	13.1336	0.000141414	680.869	62.3325
997	256.057	1.13488e-10	7.50448e-06	3.12725e-09	13.1336	0.000141414	681.616	62.3325
998	255.311	1.14127e-10	7.50448e-06	3.13568e-09	13.1336	0.000141414	682.362	62.3325
999	254.565	1.1477e-10	7.50448e-06	3.14415e-09	13.1336	0.000141414	683.108	62.3326
1000	253.818	1.1542e-10	7.50448e-06	3.15267e-09	13.1336	0.000141414	683.854	62.3326
